Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.46764	10	0	14	LastDelay	0.0676352	67635.2	1	3
1.46764	10	0	14	FullDelay	0.0676352	67635.2	1	3
1.46764	11	0	14	LastDelay	0.0676352	67635.2	1	3
1.46764	11	0	14	FullDelay	0.0676352	67635.2	1	3
1.56264	6	0	15	LastDelay	0.0626352	62635.2	1	3
1.56264	6	0	15	FullDelay	0.0626352	62635.2	1	3
1.56264	7	0	15	LastDelay	0.0626352	62635.2	1	3
1.56264	7	0	15	FullDelay	0.0626352	62635.2	1	3
1.56264	8	0	15	LastDelay	0.0626352	62635.2	1	3
1.56264	8	0	15	FullDelay	0.0626352	62635.2	1	3
1.56264	9	0	15	LastDelay	0.0626352	62635.2	1	3
1.56264	9	0	15	FullDelay	0.0626352	62635.2	1	3
1.56764	10	0	15	LastDelay	0.0676352	67635.2	1	3
1.56764	10	0	15	FullDelay	0.0676352	67635.2	1	3
1.56764	11	0	15	LastDelay	0.0676352	67635.2	1	3
1.56764	11	0	15	FullDelay	0.0676352	67635.2	1	3
1.66264	6	0	16	LastDelay	0.0626352	62635.2	1	3
1.66264	6	0	16	FullDelay	0.0626352	62635.2	1	3
1.66264	7	0	16	LastDelay	0.0626352	62635.2	1	3
1.66264	7	0	16	FullDelay	0.0626352	62635.2	1	3
1.66264	8	0	16	LastDelay	0.0626352	62635.2	1	3
1.66264	8	0	16	FullDelay	0.0626352	62635.2	1	3
1.66264	9	0	16	LastDelay	0.0626352	62635.2	1	3
1.66264	9	0	16	FullDelay	0.0626352	62635.2	1	3
1.66764	10	0	16	LastDelay	0.0676352	67635.2	1	3
1.66764	10	0	16	FullDelay	0.0676352	67635.2	1	3
1.66764	11	0	16	LastDelay	0.0676352	67635.2	1	3
1.66764	11	0	16	FullDelay	0.0676352	67635.2	1	3
1.76264	6	0	17	LastDelay	0.0626352	62635.2	1	3
1.76264	6	0	17	FullDelay	0.0626352	62635.2	1	3
1.76264	7	0	17	LastDelay	0.0626352	62635.2	1	3
1.76264	7	0	17	FullDelay	0.0626352	62635.2	1	3
1.76264	8	0	17	LastDelay	0.0626352	62635.2	1	3
1.76264	8	0	17	FullDelay	0.0626352	62635.2	1	3
1.76264	9	0	17	LastDelay	0.0626352	62635.2	1	3
1.76264	9	0	17	FullDelay	0.0626352	62635.2	1	3
1.76764	10	0	17	LastDelay	0.0676352	67635.2	1	3
1.76764	10	0	17	FullDelay	0.0676352	67635.2	1	3
1.76764	11	0	17	LastDelay	0.0676352	67635.2	1	3
1.76764	11	0	17	FullDelay	0.0676352	67635.2	1	3
1.86264	6	0	18	LastDelay	0.0626352	62635.2	1	3
1.86264	6	0	18	FullDelay	0.0626352	62635.2	1	3
1.86264	7	0	18	LastDelay	0.0626352	62635.2	1	3
1.86264	7	0	18	FullDelay	0.0626352	62635.2	1	3
1.86264	8	0	18	LastDelay	0.0626352	62635.2	1	3
1.86264	8	0	18	FullDelay	0.0626352	62635.2	1	3
1.86264	9	0	18	LastDelay	0.0626352	62635.2	1	3
1.86264	9	0	18	FullDelay	0.0626352	62635.2	1	3
1.86764	10	0	18	LastDelay	0.0676352	67635.2	1	3
1.86764	10	0	18	FullDelay	0.0676352	67635.2	1	3
1.86764	11	0	18	LastDelay	0.0676352	67635.2	1	3
1.86764	11	0	18	FullDelay	0.0676352	67635.2	1	3
1.96264	6	0	19	LastDelay	0.0626352	62635.2	1	3
1.96264	6	0	19	FullDelay	0.0626352	62635.2	1	3
1.96264	7	0	19	LastDelay	0.0626352	62635.2	1	3
1.96264	7	0	19	FullDelay	0.0626352	62635.2	1	3
1.96264	8	0	19	LastDelay	0.0626352	62635.2	1	3
1.96264	8	0	19	FullDelay	0.0626352	62635.2	1	3
1.96264	9	0	19	LastDelay	0.0626352	62635.2	1	3
1.96264	9	0	19	FullDelay	0.0626352	62635.2	1	3
1.96764	10	0	19	LastDelay	0.0676352	67635.2	1	3
1.96764	10	0	19	FullDelay	0.0676352	67635.2	1	3
1.96764	11	0	19	LastDelay	0.0676352	67635.2	1	3
1.96764	11	0	19	FullDelay	0.0676352	67635.2	1	3
2.06264	6	0	20	LastDelay	0.0626352	62635.2	1	3
2.06264	6	0	20	FullDelay	0.0626352	62635.2	1	3
2.06264	7	0	20	LastDelay	0.0626352	62635.2	1	3
2.06264	7	0	20	FullDelay	0.0626352	62635.2	1	3
2.06264	8	0	20	LastDelay	0.0626352	62635.2	1	3
2.06264	8	0	20	FullDelay	0.0626352	62635.2	1	3
2.06264	9	0	20	LastDelay	0.0626352	62635.2	1	3
2.06264	9	0	20	FullDelay	0.0626352	62635.2	1	3
2.06764	10	0	20	LastDelay	0.0676352	67635.2	1	3
2.06764	10	0	20	FullDelay	0.0676352	67635.2	1	3
2.06764	11	0	20	LastDelay	0.0676352	67635.2	1	3
2.06764	11	0	20	FullDelay	0.0676352	67635.2	1	3
2.16264	6	0	21	LastDelay	0.0626352	62635.2	1	3
2.16264	6	0	21	FullDelay	0.0626352	62635.2	1	3
2.16264	7	0	21	LastDelay	0.0626352	62635.2	1	3
2.16264	7	0	21	FullDelay	0.0626352	62635.2	1	3
2.16264	8	0	21	LastDelay	0.0626352	62635.2	1	3
2.16264	8	0	21	FullDelay	0.0626352	62635.2	1	3
2.16264	9	0	21	LastDelay	0.0626352	62635.2	1	3
2.16264	9	0	21	FullDelay	0.0626352	62635.2	1	3
2.16764	10	0	21	LastDelay	0.0676352	67635.2	1	3
2.16764	10	0	21	FullDelay	0.0676352	67635.2	1	3
2.16764	11	0	21	LastDelay	0.0676352	67635.2	1	3
2.16764	11	0	21	FullDelay	0.0676352	67635.2	1	3
2.26264	6	0	22	LastDelay	0.0626352	62635.2	1	3
2.26264	6	0	22	FullDelay	0.0626352	62635.2	1	3
2.26264	7	0	22	LastDelay	0.0626352	62635.2	1	3
2.26264	7	0	22	FullDelay	0.0626352	62635.2	1	3
2.26264	8	0	22	LastDelay	0.0626352	62635.2	1	3
2.26264	8	0	22	FullDelay	0.0626352	62635.2	1	3
